month,ppi_value,article_count,avg_sentiment,negative_share,avg_title_len,unique_sources,kw_semiconductor,kw_supply_chain,kw_shortage,kw_tariff,kw_memory,kw_nand,kw_dram,kw_ssd,kw_ram,kw_electronics,kw_ai_demand,ppi_pct_change,ppi_lag_1,ppi_pct_change_lag_1,ppi_ma_3,ppi_std_3,target_pct_change_next_month,target_class
2005-08-01,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26109660574413773,76.6,0.2617801047120283,76.53333333333333,0.11547005384127572,-0.7812499999999889,low
2005-09-01,76.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7812499999999889,76.8,0.26109660574413773,76.60000000000001,0.20000000000195056,-0.3937007874015741,low
2005-10-01,75.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3937007874015741,76.2,-0.7812499999999889,76.53333333333333,0.30550504633165676,-0.9222661396574461,low
2005-11-01,75.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9222661396574461,75.9,-0.3937007874015741,76.3,0.4582575694964036,-0.3989361702127603,low
2005-12-01,74.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3989361702127603,75.2,-0.9222661396574461,75.76666666666667,0.5131601439453729,-0.4005340453938744,low
2006-01-01,74.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4005340453938744,74.9,-0.3989361702127603,75.33333333333333,0.5131601439453294,-0.40214477211796273,low
2006-02-01,74.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40214477211796273,74.6,-0.4005340453938744,74.89999999999999,0.3000000000010231,0.40376850605652326,high
2006-03-01,74.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40376850605652326,74.3,-0.40214477211796273,74.60000000000001,0.30000000000096805,0.536193029490617,high
2006-04-01,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536193029490617,74.6,0.40376850605652326,74.49999999999999,0.17320508075852775,0.2666666666666595,high
2006-05-01,75.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666595,75.0,0.536193029490617,74.63333333333333,0.35118845842926255,-0.13297872340426453,medium
2006-06-01,75.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13297872340426453,75.2,0.2666666666666595,74.93333333333334,0.3055050463314264,0.26631158455392434,high
2006-07-01,75.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26631158455392434,75.1,-0.13297872340426453,75.10000000000001,0.10000000000328661,0.0,medium
2006-08-01,75.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3,0.26631158455392434,75.2,0.10000000000336298,0.6640106241699861,high
2006-09-01,75.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6640106241699861,75.3,0.0,75.23333333333333,0.11547005384086056,-0.395778364116095,low
2006-10-01,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.395778364116095,75.8,0.6640106241699861,75.46666666666667,0.2886751345960467,-0.13245033112582183,medium
2006-11-01,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13245033112582183,75.5,-0.395778364116095,75.53333333333333,0.2516611478437937,0.2652519893899141,high
2006-12-01,75.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2652519893899141,75.4,-0.13245033112582183,75.56666666666668,0.2081665999483537,-0.2645502645502451,low
2007-01-01,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2645502645502451,75.6,0.2652519893899141,75.5,0.1000000000035762,-3.7135278514588976,low
2007-02-01,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7135278514588976,75.4,-0.2645502645502451,75.46666666666667,0.11547005384100316,-1.377410468319562,low
2007-03-01,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.377410468319562,72.6,-3.7135278514588976,74.53333333333333,1.6772994167213982,-0.13966480446926388,medium
2007-04-01,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13966480446926388,71.6,-1.377410468319562,73.2,1.96977156035934,-1.1188811188811099,low
2007-05-01,70.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1188811188811099,71.5,-0.13966480446926388,71.89999999999999,0.6082762530300649,0.4243281471004279,high
2007-06-01,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4243281471004279,70.7,-1.1188811188811099,71.26666666666667,0.4932882862318659,-1.6901408450704314,low
2007-07-01,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6901408450704314,71.0,0.4243281471004279,71.06666666666666,0.40414518843301667,-1.002865329512903,low
2007-08-01,69.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.002865329512903,69.8,-1.6901408450704314,70.5,0.62449979983999,-0.8683068017366069,low
2007-09-01,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8683068017366069,69.1,-1.002865329512903,69.96666666666667,0.9609023536933753,-1.0218978102189857,low
2007-10-01,67.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0218978102189857,68.5,-0.8683068017366069,69.13333333333333,0.6506407098647887,-0.4424778761061954,low
2007-11-01,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4424778761061954,67.8,-1.0218978102189857,68.46666666666665,0.6506407098647141,-0.8888888888888835,low
2007-12-01,66.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8888888888888835,67.5,-0.4424778761061954,67.93333333333334,0.5131601439445369,-0.2989536621823663,low
2008-01-01,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2989536621823663,66.9,-0.8888888888888835,67.39999999999999,0.4582575694953186,0.0,medium
2008-02-01,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,-0.2989536621823663,67.03333333333333,0.4163331998928729,0.0,medium
2008-03-01,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,66.76666666666667,0.11547005383648674,-0.14992503748126884,medium
2008-04-01,66.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14992503748126884,66.7,0.0,66.7,0.0,0.0,medium
2008-05-01,66.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.6,-0.14992503748126884,66.66666666666667,0.05773502691596227,0.0,medium
2008-06-01,66.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.6,0.0,66.63333333333334,0.057735026915918176,-0.6006006006005871,low
2008-07-01,66.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6006006006005871,66.6,0.0,66.6,0.0,-0.30211480362538623,low
2008-08-01,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30211480362538623,66.2,-0.6006006006005871,66.46666666666665,0.23094010767503997,-0.303030303030305,low
2008-09-01,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.303030303030305,66.0,-0.30211480362538623,66.26666666666667,0.3055050463297453,0.45592705167172287,high
2008-10-01,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45592705167172287,65.8,-0.303030303030305,66.0,0.19999999999897217,-0.45385779122540937,low
2008-11-01,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45385779122540937,66.1,0.45592705167172287,65.96666666666667,0.15275252316383728,-0.6079027355622935,low
2008-12-01,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6079027355622935,65.8,-0.45385779122540937,65.89999999999999,0.17320508075566451,-0.9174311926605672,low
2009-01-01,64.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9174311926605672,65.4,-0.6079027355622935,65.76666666666667,0.35118845842779256,0.30864197530864335,high
2009-02-01,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30864197530864335,64.8,-0.9174311926605672,65.33333333333333,0.5033222956842234,0.4615384615384466,high
2009-03-01,65.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615384615384466,65.0,0.30864197530864335,65.06666666666666,0.3055050463295211,0.15313935681471325,high
2009-04-01,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15313935681471325,65.3,0.4615384615384466,65.03333333333335,0.25166114784129273,0.1529051987767538,high
2009-05-01,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529051987767538,65.4,0.15313935681471325,65.23333333333333,0.20816659994540562,-0.15267175572518665,medium
2009-06-01,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15267175572518665,65.5,0.1529051987767538,65.39999999999999,0.09999999999763526,0.3058103975535076,high
2009-07-01,65.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3058103975535076,65.4,-0.15267175572518665,65.43333333333334,0.05773502691491739,-0.1524390243902385,medium
2009-08-01,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1524390243902385,65.6,0.3058103975535076,65.5,0.0999999999977294,0.0,medium
2009-09-01,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5,-0.1524390243902385,65.5,0.0999999999977294,0.15267175572517555,high
2009-10-01,65.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15267175572517555,65.5,0.0,65.53333333333332,0.057735026915095834,0.1524390243902607,high
2009-11-01,65.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1524390243902607,65.6,0.15267175572517555,65.53333333333335,0.057735026915095834,-0.45662100456620447,low
2009-12-01,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45662100456620447,65.7,0.1524390243902607,65.60000000000001,0.09999999999783599,-1.2232415902140858,low
2010-01-01,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2232415902140858,65.4,-0.45662100456620447,65.56666666666668,0.1527525231637544,0.1547987616099311,high
2010-02-01,64.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1547987616099311,64.6,-1.2232415902140858,65.23333333333333,0.5686240703072994,0.0,medium
2010-03-01,64.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7,0.1547987616099311,64.89999999999999,0.43588989435343567,-0.15455950540959051,medium
2010-04-01,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15455950540959051,64.7,0.0,64.66666666666667,0.05773502691384799,0.0,medium
2010-05-01,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.6,-0.15455950540959051,64.66666666666667,0.05773502691384799,-0.6191950464396134,low
2010-06-01,64.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6191950464396134,64.6,0.0,64.63333333333334,0.057735026913803895,0.15576323987538387,high
2010-07-01,64.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15576323987538387,64.2,-0.6191950464396134,64.46666666666665,0.23094010767450115,-0.7776049766718529,low
2010-08-01,63.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7776049766718529,64.3,0.15576323987538387,64.36666666666666,0.20816659994508113,-0.470219435736674,low
2010-09-01,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.470219435736674,63.8,-0.7776049766718529,64.10000000000001,0.26457513110518605,-0.47244094488188004,low
2010-10-01,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47244094488188004,63.5,-0.470219435736674,63.866666666666674,0.40414518843186165,-1.5822784810126556,low
2010-11-01,62.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5822784810126556,63.2,-0.47244094488188004,63.5,0.2999999999987305,-0.4823151125401992,low
2010-12-01,61.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4823151125401992,62.2,-1.5822784810126556,62.96666666666667,0.6806859285547854,0.0,medium
2011-01-01,61.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.9,-0.4823151125401992,62.43333333333334,0.6806859285547318,0.4846526655896577,high
2011-02-01,62.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4846526655896577,61.9,0.0,62.0,0.17320508075405694,-0.1607717041800627,medium
2011-03-01,62.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1607717041800627,62.2,0.4846526655896577,62.0,0.17320508075405694,-0.16103059581320522,medium
2011-04-01,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16103059581320522,62.1,-0.1607717041800627,62.06666666666666,0.1527525231620166,0.0,medium
2011-05-01,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,-0.16103059581320522,62.1,0.09999999999516841,0.1612903225806539,high
2011-06-01,62.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1612903225806539,62.0,0.0,62.03333333333333,0.057735026910521604,-0.48309178743961567,low
2011-07-01,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48309178743961567,62.1,0.1612903225806539,62.03333333333334,0.057735026910521604,-0.3236245954692518,low
2011-08-01,61.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3236245954692518,61.8,-0.48309178743961567,61.96666666666667,0.1527525231619796,-1.1363636363636465,low
2011-09-01,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1363636363636465,61.6,-0.3236245954692518,61.833333333333336,0.2516611478403738,0.3284072249589487,high
2011-10-01,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3284072249589487,60.9,-1.1363636363636465,61.43333333333334,0.4725815626241537,-0.6546644844517169,low
2011-11-01,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6546644844517169,61.1,0.3284072249589487,61.199999999999996,0.36055512754491204,-0.8237232289950547,low
2011-12-01,60.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8237232289950547,60.7,-0.6546644844517169,60.900000000000006,0.19999999999722956,-0.830564784053156,low
2012-01-01,59.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.830564784053156,60.2,-0.8237232289950547,60.666666666666664,0.45092497528103365,0.16750418760467234,high
2012-02-01,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16750418760467234,59.7,-0.830564784053156,60.20000000000001,0.4999999999988208,-0.16722408026754731,medium
2012-03-01,59.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16722408026754731,59.8,0.16750418760467234,59.9,0.26457513110416886,0.16750418760467234,high
2012-04-01,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16750418760467234,59.7,-0.16722408026754731,59.73333333333334,0.057735026908295684,0.33444816053511683,high
2012-05-01,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33444816053511683,59.8,0.16750418760467234,59.76666666666666,0.05773502690832748,-0.5000000000000004,low
2012-06-01,59.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,60.0,0.33444816053511683,59.833333333333336,0.15275252316120125,-0.16750418760469454,medium
2012-07-01,59.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16750418760469454,59.7,-0.5000000000000004,59.833333333333336,0.15275252316120125,-0.3355704697986628,low
2012-08-01,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3355704697986628,59.6,-0.16750418760469454,59.76666666666667,0.20816659994366124,-0.16835016835017313,medium
2012-09-01,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16835016835017313,59.4,-0.3355704697986628,59.56666666666667,0.15275252316108592,0.0,medium
2012-10-01,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.3,-0.16835016835017313,59.43333333333333,0.1527525231610247,-0.3372681281618828,low
2012-11-01,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3372681281618828,59.3,0.0,59.333333333333336,0.05773502690780802,-0.5076142131979822,low
2012-12-01,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5076142131979822,59.1,-0.3372681281618828,59.23333333333333,0.11547005383228398,0.1700680272108901,high
2013-01-01,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1700680272108901,58.8,-0.5076142131979822,59.06666666666666,0.25166114783972643,0.0,medium
2013-02-01,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9,0.1700680272108901,58.93333333333333,0.1527525231608014,-0.3395585738539819,low
2013-03-01,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3395585738539819,58.9,0.0,58.86666666666667,0.05773502690725674,0.6814310051107331,high
2013-04-01,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6814310051107331,58.7,-0.3395585738539819,58.833333333333336,0.11547005383204885,0.50761421319796,high
2013-05-01,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50761421319796,59.1,0.6814310051107331,58.9,0.19999999999663406,0.0,medium
2013-06-01,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.4,0.50761421319796,59.06666666666666,0.35118845842654484,0.16835016835017313,high
2013-07-01,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16835016835017313,59.4,0.0,59.300000000000004,0.1732050807531924,-0.1680672268907557,medium
2013-08-01,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1680672268907557,59.5,0.16835016835017313,59.43333333333334,0.05773502690809156,-0.33670033670032407,low
2013-09-01,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33670033670032407,59.4,-0.1680672268907557,59.43333333333334,0.05773502690809156,0.16891891891890332,high
2013-10-01,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16891891891890332,59.2,-0.33670033670032407,59.36666666666667,0.15275252316104598,0.1686340640809414,high
2013-11-01,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1686340640809414,59.3,0.16891891891890332,59.29999999999999,0.09999999999360525,0.0,medium
2013-12-01,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.4,0.1686340640809414,59.300000000000004,0.09999999999360525,-0.8417508417508435,low
2014-01-01,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8417508417508435,59.4,0.0,59.36666666666667,0.05773502690799412,-0.1697792869269965,medium
2014-02-01,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1697792869269965,58.9,-0.8417508417508435,59.23333333333333,0.2886751345925764,0.0,medium
2014-03-01,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,-0.1697792869269965,59.03333333333333,0.3214550253643658,-0.170068027210879,medium
2014-04-01,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.170068027210879,58.8,0.0,58.833333333333336,0.05773502690712456,0.0,medium
2014-05-01,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7,-0.170068027210879,58.76666666666666,0.05773502690700662,0.0,medium
2014-06-01,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7,0.0,58.73333333333334,0.057735026906950204,0.17035775127767216,high
2014-07-01,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17035775127767216,58.7,0.0,58.7,0.0,-0.170068027210879,medium
2014-08-01,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.170068027210879,58.8,0.17035775127767216,58.73333333333334,0.057735026906950204,0.17035775127767216,high
2014-09-01,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17035775127767216,58.7,-0.170068027210879,58.73333333333333,0.057735026906950204,0.0,medium
2014-10-01,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,0.17035775127767216,58.76666666666667,0.05773502690700662,-0.170068027210879,medium
